observation_id,dataset_source,inchikey,smiles,name,T_K,dielectric,uncertainty_value,uncertainty_kind,confidence_level,source_doi,source_file,source_sha256,source_size_bytes,in_selection_window,selection_status,source_scope,gate_flags
p1_dielectric:6857,P1 ThermoML,LBHLGZNUPKUZJC-UHFFFAOYSA-N,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,298.15,18,1.6,combined,95,10.1021/je101184s,data/raw/thermoml/10.1021__je101184s-5cc1e0c9d599.xml,d1d934b0ba1ee323d74aefe1cae9b15bc4efcb0cc489a4ffd83fd2a74d37636b,88180,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:6858,P1 ThermoML,UODQEMVTULZGKO-UHFFFAOYSA-N,CCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-pentyl-1-methylpyrrolidinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",298.15,12.5,1.2,combined,95,10.1021/je101184s,data/raw/thermoml/10.1021__je101184s-5cc1e0c9d599.xml,d1d934b0ba1ee323d74aefe1cae9b15bc4efcb0cc489a4ffd83fd2a74d37636b,88180,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:6859,P1 ThermoML,ALYCOCULEAWWJO-UHFFFAOYSA-N,CCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,298.15,12.5,1.4,combined,95,10.1021/je101184s,data/raw/thermoml/10.1021__je101184s-5cc1e0c9d599.xml,d1d934b0ba1ee323d74aefe1cae9b15bc4efcb0cc489a4ffd83fd2a74d37636b,88180,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:6860,P1 ThermoML,VVLAIYIMMFWRFW-UHFFFAOYSA-N,CC(=O)O.NCCO,2-hydroxyethylammonium acetate,298.15,58.3,5,combined,95,10.1021/je101184s,data/raw/thermoml/10.1021__je101184s-5cc1e0c9d599.xml,d1d934b0ba1ee323d74aefe1cae9b15bc4efcb0cc489a4ffd83fd2a74d37636b,88180,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:6861,P1 ThermoML,LZJIBRSVPKKOSI-UHFFFAOYSA-O,O=[N+]([O-])[O-].[NH3+]CCO,ethanolammonium nitrate,298.15,60.9,4,combined,95,10.1021/je101184s,data/raw/thermoml/10.1021__je101184s-5cc1e0c9d599.xml,d1d934b0ba1ee323d74aefe1cae9b15bc4efcb0cc489a4ffd83fd2a74d37636b,88180,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:6862,P1 ThermoML,NEQXUPRFDXNNTA-UHFFFAOYSA-N,CC(O)C(=O)O.NCCO,2-hydroxyethylammonium lactate,298.15,85.6,8,combined,95,10.1021/je101184s,data/raw/thermoml/10.1021__je101184s-5cc1e0c9d599.xml,d1d934b0ba1ee323d74aefe1cae9b15bc4efcb0cc489a4ffd83fd2a74d37636b,88180,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:6863,P1 ThermoML,UPCXAARSWVHVLY-UHFFFAOYSA-N,CC(=O)O.OCCN(CCO)CCO,triethanolammonium acetate,298.15,31,3,combined,95,10.1021/je101184s,data/raw/thermoml/10.1021__je101184s-5cc1e0c9d599.xml,d1d934b0ba1ee323d74aefe1cae9b15bc4efcb0cc489a4ffd83fd2a74d37636b,88180,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:6864,P1 ThermoML,RJQQOKKINHMXIM-UHFFFAOYSA-N,CC(O)C(=O)O.OCCN(CCO)CCO,triethanolamine lactate,298.15,59.7,6,combined,95,10.1021/je101184s,data/raw/thermoml/10.1021__je101184s-5cc1e0c9d599.xml,d1d934b0ba1ee323d74aefe1cae9b15bc4efcb0cc489a4ffd83fd2a74d37636b,88180,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:6865,P1 ThermoML,KLTUZFZUYLXTFF-UHFFFAOYSA-N,C[n+]1ccn(CCO)c1.F[B-](F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate,298.15,23.3,2,combined,95,10.1021/je101184s,data/raw/thermoml/10.1021__je101184s-5cc1e0c9d599.xml,d1d934b0ba1ee323d74aefe1cae9b15bc4efcb0cc489a4ffd83fd2a74d37636b,88180,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7247,P1 ThermoML,SHQSVMDWKBRBGB-UHFFFAOYSA-N,O=C1CCC1,cyclobutanone,293.15,15.2,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7248,P1 ThermoML,SHQSVMDWKBRBGB-UHFFFAOYSA-N,O=C1CCC1,cyclobutanone,295.65,15.08,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7249,P1 ThermoML,SHQSVMDWKBRBGB-UHFFFAOYSA-N,O=C1CCC1,cyclobutanone,298.15,14.96,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7250,P1 ThermoML,SHQSVMDWKBRBGB-UHFFFAOYSA-N,O=C1CCC1,cyclobutanone,300.65,14.84,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7251,P1 ThermoML,SHQSVMDWKBRBGB-UHFFFAOYSA-N,O=C1CCC1,cyclobutanone,303.15,14.72,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7276,P1 ThermoML,BGTOWKSIORTVQH-UHFFFAOYSA-N,O=C1CCCC1,cyclopentanone,293.15,13.67,0.04,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7277,P1 ThermoML,BGTOWKSIORTVQH-UHFFFAOYSA-N,O=C1CCCC1,cyclopentanone,295.65,13.58,0.04,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7278,P1 ThermoML,BGTOWKSIORTVQH-UHFFFAOYSA-N,O=C1CCCC1,cyclopentanone,298.15,13.49,0.04,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7279,P1 ThermoML,BGTOWKSIORTVQH-UHFFFAOYSA-N,O=C1CCCC1,cyclopentanone,300.65,13.39,0.04,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7280,P1 ThermoML,BGTOWKSIORTVQH-UHFFFAOYSA-N,O=C1CCCC1,cyclopentanone,303.15,13.3,0.04,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7305,P1 ThermoML,JHIVVAPYMSGYDF-UHFFFAOYSA-N,O=C1CCCCC1,cyclohexanone,293.15,16.08,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7306,P1 ThermoML,JHIVVAPYMSGYDF-UHFFFAOYSA-N,O=C1CCCCC1,cyclohexanone,295.65,15.92,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7307,P1 ThermoML,JHIVVAPYMSGYDF-UHFFFAOYSA-N,O=C1CCCCC1,cyclohexanone,298.15,15.77,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7308,P1 ThermoML,JHIVVAPYMSGYDF-UHFFFAOYSA-N,O=C1CCCCC1,cyclohexanone,300.65,15.62,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7309,P1 ThermoML,JHIVVAPYMSGYDF-UHFFFAOYSA-N,O=C1CCCCC1,cyclohexanone,303.15,15.46,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7333,P1 ThermoML,CGZZMOTZOONQIA-UHFFFAOYSA-N,O=C1CCCCCC1,cycloheptanone,293.15,13.14,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7334,P1 ThermoML,CGZZMOTZOONQIA-UHFFFAOYSA-N,O=C1CCCCCC1,cycloheptanone,295.65,13.03,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7335,P1 ThermoML,CGZZMOTZOONQIA-UHFFFAOYSA-N,O=C1CCCCCC1,cycloheptanone,298.15,12.92,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7336,P1 ThermoML,CGZZMOTZOONQIA-UHFFFAOYSA-N,O=C1CCCCCC1,cycloheptanone,300.65,12.82,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7337,P1 ThermoML,CGZZMOTZOONQIA-UHFFFAOYSA-N,O=C1CCCCCC1,cycloheptanone,303.15,12.72,0.02,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7342,P1 ThermoML,IIRFCWANHMSDCG-UHFFFAOYSA-N,O=C1CCCCCCC1,cyclooctanone,298.15,14.54,0.04,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7343,P1 ThermoML,IIRFCWANHMSDCG-UHFFFAOYSA-N,O=C1CCCCCCC1,cyclooctanone,303.15,14.22,0.04,combined,95,10.1021/je200682t,data/raw/thermoml/10.1021__je200682t-e9b4b9282142.xml,c9f6e7b79f129e0ce35e5a8129edc13deb60795f2a5beb1c142f2b4bdf83d1f1,85617,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7360,P1 ThermoML,XQQZRZQVBFHBHL-UHFFFAOYSA-N,C1COCCOCCOCCO1,"1,4,7,10-tetraoxacyclododecane",295.65,10.95,0.11,combined,95,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,50108,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7361,P1 ThermoML,XQQZRZQVBFHBHL-UHFFFAOYSA-N,C1COCCOCCOCCO1,"1,4,7,10-tetraoxacyclododecane",298.15,10.82,0.11,combined,95,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,50108,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7362,P1 ThermoML,XQQZRZQVBFHBHL-UHFFFAOYSA-N,C1COCCOCCOCCO1,"1,4,7,10-tetraoxacyclododecane",300.65,10.7,0.11,combined,95,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,50108,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7363,P1 ThermoML,XQQZRZQVBFHBHL-UHFFFAOYSA-N,C1COCCOCCOCCO1,"1,4,7,10-tetraoxacyclododecane",303.15,10.58,0.11,combined,95,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,50108,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7392,P1 ThermoML,VFTFKUDGYRBSAL-UHFFFAOYSA-N,C1COCCOCCOCCOCCO1,"1,4,7,10,13-pentaoxacyclopentadecane",293.15,15.89,0.16,combined,95,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,50108,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7393,P1 ThermoML,VFTFKUDGYRBSAL-UHFFFAOYSA-N,C1COCCOCCOCCOCCO1,"1,4,7,10,13-pentaoxacyclopentadecane",295.65,15.68,0.16,combined,95,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,50108,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7394,P1 ThermoML,VFTFKUDGYRBSAL-UHFFFAOYSA-N,C1COCCOCCOCCOCCO1,"1,4,7,10,13-pentaoxacyclopentadecane",298.15,15.48,0.15,combined,95,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,50108,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7395,P1 ThermoML,VFTFKUDGYRBSAL-UHFFFAOYSA-N,C1COCCOCCOCCOCCO1,"1,4,7,10,13-pentaoxacyclopentadecane",300.65,15.28,0.15,combined,95,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,50108,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7396,P1 ThermoML,VFTFKUDGYRBSAL-UHFFFAOYSA-N,C1COCCOCCOCCOCCO1,"1,4,7,10,13-pentaoxacyclopentadecane",303.15,15.08,0.15,combined,95,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,50108,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7426,P1 ThermoML,LRHPLDYGYMQRHN-UHFFFAOYSA-N,CCCCO,butan-1-ol,293.15,18.28,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7427,P1 ThermoML,LRHPLDYGYMQRHN-UHFFFAOYSA-N,CCCCO,butan-1-ol,298.15,17.58,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7428,P1 ThermoML,LRHPLDYGYMQRHN-UHFFFAOYSA-N,CCCCO,butan-1-ol,303.15,16.91,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7431,P1 ThermoML,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,CC(C)CO,2-methyl-1-propanol,293.15,18.71,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7432,P1 ThermoML,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,CC(C)CO,2-methyl-1-propanol,298.15,17.96,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7433,P1 ThermoML,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,CC(C)CO,2-methyl-1-propanol,303.15,17.23,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7436,P1 ThermoML,BTANRVKWQNVYAZ-UHFFFAOYSA-N,CCC(C)O,butan-2-ol,293.15,17.51,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7437,P1 ThermoML,BTANRVKWQNVYAZ-UHFFFAOYSA-N,CCC(C)O,butan-2-ol,298.15,16.6,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7438,P1 ThermoML,BTANRVKWQNVYAZ-UHFFFAOYSA-N,CCC(C)O,butan-2-ol,303.15,15.75,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7441,P1 ThermoML,DKGAVHZHDRPRBM-UHFFFAOYSA-N,CC(C)(C)O,2-methylpropan-2-ol,293.15,13.38,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7442,P1 ThermoML,DKGAVHZHDRPRBM-UHFFFAOYSA-N,CC(C)(C)O,2-methylpropan-2-ol,298.15,12.49,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:7443,P1 ThermoML,DKGAVHZHDRPRBM-UHFFFAOYSA-N,CC(C)(C)O,2-methylpropan-2-ol,303.15,11.34,0.06,combined,95,10.1021/je3007666,data/raw/thermoml/10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,466524,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:8110,P1 ThermoML,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,N#CCCCC#N,pentanedinitrile,293.15,35.14,0.1,combined,95,10.1021/je300958c,data/raw/thermoml/10.1021__je300958c-3ec2399ba91a.xml,9c3a2f8c4017b916a6e7eb2a5957de40bbfa4556eb7d6bcbba3fa33aa3d06080,89367,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:8111,P1 ThermoML,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,N#CCCCC#N,pentanedinitrile,295.65,34.87,0.1,combined,95,10.1021/je300958c,data/raw/thermoml/10.1021__je300958c-3ec2399ba91a.xml,9c3a2f8c4017b916a6e7eb2a5957de40bbfa4556eb7d6bcbba3fa33aa3d06080,89367,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:8112,P1 ThermoML,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,N#CCCCC#N,pentanedinitrile,298.15,34.6,0.1,combined,95,10.1021/je300958c,data/raw/thermoml/10.1021__je300958c-3ec2399ba91a.xml,9c3a2f8c4017b916a6e7eb2a5957de40bbfa4556eb7d6bcbba3fa33aa3d06080,89367,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:8113,P1 ThermoML,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,N#CCCCC#N,pentanedinitrile,300.65,34.33,0.1,combined,95,10.1021/je300958c,data/raw/thermoml/10.1021__je300958c-3ec2399ba91a.xml,9c3a2f8c4017b916a6e7eb2a5957de40bbfa4556eb7d6bcbba3fa33aa3d06080,89367,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:8114,P1 ThermoML,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,N#CCCCC#N,pentanedinitrile,303.15,34.04,0.1,combined,95,10.1021/je300958c,data/raw/thermoml/10.1021__je300958c-3ec2399ba91a.xml,9c3a2f8c4017b916a6e7eb2a5957de40bbfa4556eb7d6bcbba3fa33aa3d06080,89367,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:8129,P1 ThermoML,BTGRAWJCKBQKAO-UHFFFAOYSA-N,N#CCCCCC#N,hexanedinitrile,293.15,32.73,0.1,combined,95,10.1021/je300958c,data/raw/thermoml/10.1021__je300958c-3ec2399ba91a.xml,9c3a2f8c4017b916a6e7eb2a5957de40bbfa4556eb7d6bcbba3fa33aa3d06080,89367,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
p1_dielectric:8130,P1 ThermoML,BTGRAWJCKBQKAO-UHFFFAOYSA-N,N#CCCCCC#N,hexanedinitrile,295.65,32.41,0.1,combined,95,10.1021/je300958c,data/raw/thermoml/10.1021__je300958c-3ec2399ba91a.xml,9c3a2f8c4017b916a6e7eb2a5957de40bbfa4556eb7d6bcbba3fa33aa3d06080,89367,true,primary,p1_thermoml_zero_frequency_pure_293.15_303.15K,zero_frequency|pure_component|experimental
